ds,y,avg_duration,std_duration,cold_starts,hour,dayofweek,is_business_hours,is_weekend
1970-01-01 00:30:00,1,0.282,,1,0,3,0,0
1970-01-01 00:31:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:32:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:33:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:34:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:35:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:36:00,1,0.296,,0,0,3,0,0
1970-01-01 00:37:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:38:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:39:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:40:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:41:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:42:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:43:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:44:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:45:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:46:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:47:00,1,0.25,,1,0,3,0,0
1970-01-01 00:48:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:49:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:50:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:51:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:52:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:53:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:54:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:55:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:56:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:57:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:58:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 00:59:00,0,0.0,0.0,0,0,3,0,0
1970-01-01 01:00:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:01:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:02:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:03:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:04:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:05:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:06:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:07:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:08:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:09:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:10:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:11:00,1,0.187,,1,1,3,0,0
1970-01-01 01:12:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:13:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:14:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:15:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:16:00,1,0.283,,0,1,3,0,0
1970-01-01 01:17:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:18:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:19:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:20:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:21:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:22:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:23:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:24:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:25:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:26:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:27:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:28:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:29:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:30:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:31:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:32:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:33:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:34:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:35:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:36:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:37:00,1,0.312,,1,1,3,0,0
1970-01-01 01:38:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:39:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:40:00,0,0.0,0.0,0,1,3,0,0
1970-01-01 01:41:00,0,0.0,0.0,0,1,3,0,0
